Australia	1800	14.122246296296291
Australia	1850	17.279719739501417
Australia	1900	17.735281458333326
Australia	1950	18.097471458333334
Australia	2000	18.582038871951205
Brazil	1800	22.755322810590645
Brazil	1850	23.234815999076485
Brazil	1900	23.788481562500024
Brazil	1950	24.187290520833223
Brazil	2000	24.709489329268347
Canada	1700	0.617446153846154
Canada	1750	0.8048696186961856
Canada	1800	-1.520113197026023
Canada	1850	-2.0648636492220684
Canada	1900	-1.7083409722222065
Canada	1950	-1.331762083333333
Canada	2000	-0.23215007579585295
China	1800	8.390591561548508
China	1850	11.112442760851904
China	1900	11.442675591397785
China	1950	11.77084467741937
China	2000	12.44534441384736
India	1750	24.6361472727273
India	1800	22.745510259831036
India	1850	22.273609628864858
India	1900	22.277967401960847
India	1950	22.60455151960784
India	2000	23.068622130559564
Russia	1700	1.4889331103678933
Russia	1750	3.7833316957537315
Russia	1800	1.8422648883655885
Russia	1850	1.0167616683967096
Russia	1900	1.2539999812734186
Russia	1950	1.7491352434456902
Russia	2000	2.9020137708961506
United States	1700	9.064816976127327
United States	1750	10.542463782461924
United States	1800	10.341696083614616
United States	1850	10.272831229081735
United States	1900	10.835077941176547
United States	1950	11.079141895424753
United States	2000	11.830230001188601
