California	1850	14.164989999999994
California	1900	14.144638333333333
California	1950	14.472511666666653
California	2000	15.08056363636364
Chandigarh	1800	12.92414661654135
Chandigarh	1850	13.04345517241379
Chandigarh	1900	13.29678000000001
Chandigarh	1950	13.64639166666665
Chandigarh	2000	14.362890243902449
Chechnya	1750	8.68297368421053
Chechnya	1800	7.707418181818181
Chechnya	1850	8.159890000000008
Chechnya	1900	8.304846666666657
Chechnya	1950	8.916856666666671
Chechnya	2000	9.999682926829273
Chelyabinsk	1750	1.8097807017543868
Chelyabinsk	1800	0.7666194331983811
Chelyabinsk	1850	1.1271300000000006
Chelyabinsk	1900	1.4359716666666649
Chelyabinsk	1950	2.111938333333333
Chelyabinsk	2000	3.177304878048781
Chhattisgarh	1750	25.53622727272727
Chhattisgarh	1800	25.114001876172622
Chhattisgarh	1850	25.362400352733665
Chhattisgarh	1900	25.630835000000005
Chhattisgarh	1950	25.980733333333287
Chhattisgarh	2000	26.344317073170753
Chita	1800	-6.492314447592069
Chita	1850	-6.413981666666667
Chita	1900	-6.081388333333337
Chita	1950	-5.465496666666669
Chita	2000	-4.522567073170732
Chongqing	1800	15.259858333333339
Chongqing	1850	15.429697829716183
Chongqing	1900	15.928983333333333
Chongqing	1950	15.98821999999999
Chongqing	2000	16.529652439024392
Chukot	1800	-11.597508196721309
Chukot	1850	-11.926722222222217
Chukot	1900	-11.395921666666657
Chukot	1950	-11.064790000000006
Chukot	2000	-9.597865853658533
Chuvash	1700	1.18523076923077
Chuvash	1750	3.3618732876712345
Chuvash	1800	2.805431666666667
Chuvash	1850	2.9906366666666666
Chuvash	1900	3.249049999999999
Chuvash	1950	3.8393166666666647
Chuvash	2000	5.149195121951217
City Of St. Petersburg	1700	1.8738461538461544
City Of St. Petersburg	1750	3.809470288624789
City Of St. Petersburg	1800	3.439766666666667
City Of St. Petersburg	1850	3.5731950000000037
City Of St. Petersburg	1900	4.079603333333333
City Of St. Petersburg	1950	4.27994333333333
City Of St. Petersburg	2000	5.389823170731708
Colorado	1800	6.475559888579391
Colorado	1850	6.6920516666666705
Colorado	1900	6.902233333333333
Colorado	1950	7.1916133333333425
Colorado	2000	7.952454545454547
Connecticut	1700	7.3096153846153875
Connecticut	1750	8.583092421441767
Connecticut	1800	8.60114
Connecticut	1850	8.632731666666658
Connecticut	1900	9.244131666666668
Connecticut	1950	9.643413333333337
Connecticut	2000	10.438181818181812
Dadra And Nagar Haveli	1750	24.948090909090908
Dadra And Nagar Haveli	1800	24.51303752345217
Dadra And Nagar Haveli	1850	24.74726631393296
Dadra And Nagar Haveli	1900	25.013000000000012
Dadra And Nagar Haveli	1950	25.319445
Dadra And Nagar Haveli	2000	25.794036585365852
Dagestan	1750	10.181228070175438
Dagestan	1800	9.201193939393947
Dagestan	1850	9.655483333333336
Dagestan	1900	9.786699999999994
Dagestan	1950	10.410300000000012
Dagestan	2000	11.518402439024388
Daman And Diu	1750	26.344977272727274
Daman And Diu	1800	25.821170923379206
Daman And Diu	1850	26.028246913580247
Daman And Diu	1900	26.30939166666666
Daman And Diu	1950	26.61972166666666
Daman And Diu	2000	27.11575609756096
Delaware	1700	10.180076923076923
Delaware	1750	11.48043438077633
Delaware	1800	11.578496666666677
Delaware	1850	11.615561666666649
Delaware	1900	12.059755000000001
Delaware	1950	12.398326666666671
Delaware	2000	13.13155151515151
Delhi	1750	25.313386363636358
Delhi	1800	24.68577861163227
Delhi	1850	24.943620309050775
Delhi	1900	25.172523333333324
Delhi	1950	25.485136666666655
Delhi	2000	26.107963414634142
District Of Columbia	1700	10.182307692307692
District Of Columbia	1750	11.49438262476895
District Of Columbia	1800	11.65738333333333
District Of Columbia	1850	11.677768333333336
District Of Columbia	1900	12.070039999999992
District Of Columbia	1950	12.370053333333322
District Of Columbia	2000	13.077236363636365
Distrito Federal	1800	21.07430555555556
Distrito Federal	1850	21.413702380952373
Distrito Federal	1900	21.732111666666697
Distrito Federal	1950	22.09314333333332
Distrito Federal	2000	22.750000000000004
Evenk	1800	-11.1466402266289
Evenk	1850	-11.056221666666671
Evenk	1900	-10.527378333333326
Evenk	1950	-10.289865000000008
Evenk	2000	-9.23723780487805
Florida	1700	20.337384615384615
Florida	1750	21.33939805825243
Florida	1800	21.250245000000003
Florida	1850	21.33408999999999
Florida	1900	21.587155000000013
Florida	1950	21.788570000000014
Florida	2000	22.267381818181825
Fujian	1800	18.082157407407408
Fujian	1850	18.259120200333896
Fujian	1900	18.60360166666666
Fujian	1950	18.942973333333352
Fujian	2000	19.475030487804872
Gansu	1800	4.799215909090912
Gansu	1850	4.972841666666671
Gansu	1900	5.313405
Gansu	1950	5.600598333333326
Gansu	2000	6.532871951219511
Georgia (State)	1700	16.05323076923077
Georgia (State)	1750	17.204700554528653
Georgia (State)	1800	17.378856666666668
Georgia (State)	1850	17.38042499999999
Georgia (State)	1900	17.662503333333337
Georgia (State)	1950	17.776693333333338
Georgia (State)	2000	18.37240606060606
Goa	1750	25.681340909090906
Goa	1800	25.31026829268297
Goa	1850	25.546181657848333
Goa	1900	25.792009999999987
Goa	1950	26.123638333333325
Goa	2000	26.47215853658536
Gorno Altay	1800	-4.951297450424932
Gorno Altay	1850	-4.751960000000002
Gorno Altay	1900	-4.5193549999999965
Gorno Altay	1950	-3.852718333333336
Gorno Altay	2000	-3.0358719512195127
Guangdong	1800	20.514133333333344
Guangdong	1850	20.706584999999976
Guangdong	1900	21.09604500000002
Guangdong	1950	21.379765000000003
Guangdong	2000	21.702975609756088
Guangxi	1800	19.509091666666656
Guangxi	1850	19.70346000000001
Guangxi	1900	20.14987999999999
Guangxi	1950	20.33723500000001
Guangxi	2000	20.612817073170735
Guizhou	1800	14.760483333333344
Guizhou	1850	14.967998333333314
Guizhou	1900	15.434808333333335
Guizhou	1950	15.535421666666652
Guizhou	2000	15.903567073170743
Gujarat	1750	26.33336363636364
Gujarat	1800	25.812715127701374
Gujarat	1850	26.084512820512835
Gujarat	1900	26.30834499999999
Gujarat	1950	26.625088333333316
Gujarat	2000	27.193359756097564
Hainan	1800	23.792408333333313
Hainan	1850	23.949826666666663
Hainan	1900	24.36385333333335
Hainan	1950	24.67183333333334
Hainan	2000	24.907713414634138
Haryana	1750	24.40331818181819
Haryana	1800	23.75691369606006
Haryana	1850	24.012951434878598
Haryana	1900	24.236923333333333
Haryana	1950	24.546696666666666
Haryana	2000	25.2364756097561
Hawaii	1850	22.028379310344825
Hawaii	1900	22.223261666666694
Hawaii	1950	22.648683333333352
Hawaii	2000	22.97212195121952
Hebei	1800	8.605181818181814
Hebei	1850	8.70473166666665
Hebei	1900	9.032010000000001
Hebei	1950	9.492653333333324
Hebei	2000	10.299152439024382
Heilongjiang	1800	0.330620396600567
Heilongjiang	1850	0.4049216666666668
Heilongjiang	1900	0.6730550000000005
Heilongjiang	1950	1.3005433333333338
Heilongjiang	2000	2.1389817073170727
Henan	1800	13.723069565217386
Henan	1850	13.499735000000006
Henan	1900	13.889765000000017
Henan	1950	14.152993333333336
Henan	2000	14.896225609756094
Himachal Pradesh	1800	8.687387218045105
Himachal Pradesh	1850	8.72669195402299
Himachal Pradesh	1900	9.009298333333332
Himachal Pradesh	1950	9.358671666666663
Himachal Pradesh	2000	10.122743902439028
Hubei	1800	15.307956521739131
Hubei	1850	15.150228714524202
Hubei	1900	15.589211666666682
Hubei	1950	15.76132666666667
Hubei	2000	16.415109756097557
Hunan	1800	16.40456034482759
Hunan	1850	16.31767166666668
Hunan	1900	16.744938333333344
Hunan	1950	16.907491666666655
Hunan	2000	17.38665853658538
Idaho	1800	4.196198083067091
Idaho	1850	5.278919999999999
Idaho	1900	5.412219999999998
Idaho	1950	5.631946666666668
Idaho	2000	6.32830909090909
Illinois	1700	9.039846153846153
Illinois	1750	10.56654706927176
Illinois	1800	10.60201500000001
Illinois	1850	10.525674999999998
Illinois	1900	11.092345000000007
Illinois	1950	11.24044666666667
Illinois	2000	12.046569696969692
Indiana	1700	9.09076923076923
Indiana	1750	10.466944547134934
Indiana	1800	10.69973000000001
Indiana	1850	10.59752333333333
Indiana	1900	11.063903333333323
Indiana	1950	11.22912333333334
Indiana	2000	12.024375757575756
Ingush	1750	7.788499999999998
Ingush	1800	6.8270303030303
Ingush	1850	7.276753333333331
Ingush	1900	7.430814999999998
Ingush	1950	8.028034999999997
Ingush	2000	9.094731707317074
Iowa	1700	6.72530769230769
Iowa	1750	8.33717584369449
Iowa	1800	8.315641666666666
Iowa	1850	8.18659833333334
Iowa	1900	8.96039
Iowa	1950	9.10110666666667
Iowa	2000	9.959169696969697
Irkutsk	1800	-6.178039660056656
Irkutsk	1850	-6.026853333333335
Irkutsk	1900	-5.744965000000002
Irkutsk	1950	-5.133723333333331
Irkutsk	2000	-4.235451219512194
Ivanovo	1700	1.2291538461538458
Ivanovo	1750	3.2313955857385364
Ivanovo	1800	2.8072599999999994
Ivanovo	1850	2.9660383333333313
Ivanovo	1900	3.280651666666666
Ivanovo	1950	3.7459983333333353
Ivanovo	2000	5.029036585365854
Jammu And Kashmir	1800	2.838706766917294
Jammu And Kashmir	1850	2.9258134490238614
Jammu And Kashmir	1900	3.0581566666666684
Jammu And Kashmir	1950	3.42627
Jammu And Kashmir	2000	4.299640243902441
Jharkhand	1750	24.970659090909088
Jharkhand	1800	24.452135084427784
Jharkhand	1850	24.689581850533806
Jharkhand	1900	24.977466666666665
Jharkhand	1950	25.320704999999993
Jharkhand	2000	25.683402439024388
Jiangsu	1800	14.258861111111116
Jiangsu	1850	14.39742333333333
Jiangsu	1900	14.714038333333338
Jiangsu	1950	15.076844999999993
Jiangsu	2000	15.824359756097564
Jiangxi	1800	16.92662037037037
Jiangxi	1850	17.11649500000003
Jiangxi	1900	17.483281666666645
Jiangxi	1950	17.742014999999984
Jiangxi	2000	18.33525609756097
Jilin	1800	3.5101420454545447
Jilin	1850	3.579060000000001
Jilin	1900	3.848618333333337
Jilin	1950	4.48057833333333
Jilin	2000	5.190353658536586
Kabardin Balkar	1750	7.699224043715845
Kabardin Balkar	1800	6.805864716636194
Kabardin Balkar	1850	7.164588333333333
Kabardin Balkar	1900	7.3523833333333295
Kabardin Balkar	1950	7.914083333333325
Kabardin Balkar	2000	8.949140243902436
Kaliningrad	1700	4.71823076923077
Kaliningrad	1750	6.46622920203735
Kaliningrad	1800	6.254736666666668
Kaliningrad	1850	6.225751666666671
Kaliningrad	1900	6.5993033333333395
Kaliningrad	1950	6.91162166666667
Kaliningrad	2000	7.90989634146342
Kalmyk	1750	9.493762773722628
Kalmyk	1800	8.638369982548003
Kalmyk	1850	9.102341666666662
Kalmyk	1900	9.218555
Kalmyk	1950	9.89314333333334
Kalmyk	2000	11.134786585365855
Kaluga	1700	2.4191538461538467
Kaluga	1750	4.3359066213921915
Kaluga	1800	3.956105
Kaluga	1850	4.079481666666669
Kaluga	1900	4.355413333333331
Kaluga	1950	4.799326666666667
Kaluga	2000	6.125518292682928
Kamchatka	1800	-2.3625781249999998
Kamchatka	1850	-2.8366728971962636
Kamchatka	1900	-2.4892766666666706
Kamchatka	1950	-1.9996633333333333
Kamchatka	2000	-1.2437378048780485
Kansas	1750	11.261469879518074
Kansas	1800	11.534983870967745
Kansas	1850	11.79951166666668
Kansas	1900	12.392141666666657
Kansas	1950	12.558884999999986
Kansas	2000	13.35715151515151
Karachay Cherkess	1750	8.453456204379563
Karachay Cherkess	1800	7.8438550000000005
Karachay Cherkess	1850	8.078310000000002
Karachay Cherkess	1900	8.295791666666673
Karachay Cherkess	1950	8.82488333333333
Karachay Cherkess	2000	9.847579268292684
Karelia	1700	-1.149923076923077
Karelia	1750	0.9039049235993208
Karelia	1800	0.5605733333333333
Karelia	1850	0.5911766666666671
Karelia	1900	1.2035250000000004
Karelia	1950	1.369461666666666
Karelia	2000	2.5532378048780466
Karnataka	1750	25.51068181818181
Karnataka	1800	25.169444652908084
Karnataka	1850	25.41159435626103
Karnataka	1900	25.67233833333332
Karnataka	1950	25.976525000000006
Karnataka	2000	26.37292682926828
Kemerovo	1800	-1.0945070821529745
Kemerovo	1850	-0.9035683333333325
Kemerovo	1900	-0.6630299999999999
Kemerovo	1950	-5.116666666662173E-4
Kemerovo	2000	0.8198170731707319
Kentucky	1700	11.251615384615386
Kentucky	1750	12.56814232902033
Kentucky	1800	12.818610000000012
Kentucky	1850	12.713304999999997
Kentucky	1900	13.122949999999996
Kentucky	1950	13.243199999999996
Kentucky	2000	13.994260606060609
Kerala	1750	26.22902272727272
Kerala	1800	25.867353634577626
Kerala	1850	26.085026455026426
Kerala	1900	26.372799999999998
Kerala	1950	26.67634999999996
Kerala	2000	27.059097560975598
Khabarovsk	1800	-6.702451612903222
Khabarovsk	1850	-6.613209999999999
Khabarovsk	1900	-6.438256666666667
Khabarovsk	1950	-5.9191933333333315
Khabarovsk	2000	-4.807981707317073
Khakass	1800	-3.03800566572238
Khakass	1850	-2.8362183333333313
Khakass	1900	-2.6283816666666673
Khakass	1950	-1.930366666666666
Khakass	2000	-1.090670731707317
Khanty Mansiy	1800	-3.692782417582417
Khanty Mansiy	1850	-3.5629133333333334
Khanty Mansiy	1900	-2.9836316666666716
Khanty Mansiy	1950	-2.6295100000000007
Khanty Mansiy	2000	-1.615121951219513
Kirov	1700	-0.7073076923076921
Kirov	1750	1.4547876712328778
Kirov	1800	0.9362666666666662
Kirov	1850	1.0502683333333334
Kirov	1900	1.4307033333333337
Kirov	1950	1.9049966666666676
Kirov	2000	3.1281951219512187
Komi	1700	-4.748230769230769
Komi	1750	-2.463605309734513
Komi	1800	-2.9253166666666686
Komi	1850	-2.903424999999999
Komi	1900	-2.2763016666666678
Komi	1950	-2.044278333333331
Komi	2000	-0.8535487804878049
Komi Permyak	1700	-1.6666153846153855
Komi Permyak	1750	0.47283362831858367
Komi Permyak	1800	-0.01186666666666683
Komi Permyak	1850	0.07156499999999982
Komi Permyak	1900	0.5328750000000004
Komi Permyak	1950	0.9649583333333339
Komi Permyak	2000	2.1102012195121955
Koryak	1800	-6.141155844155845
Koryak	1850	-6.637146435452793
Koryak	1900	-6.208196666666662
Koryak	1950	-5.775650000000001
Koryak	2000	-4.661103658536588
Kostroma	1700	0.05053846153846128
Kostroma	1750	2.0672037351443118
Kostroma	1800	1.648441666666666
Kostroma	1850	1.7844316666666673
Kostroma	1900	2.150074999999999
Kostroma	1950	2.576606666666668
Kostroma	2000	3.8475304878048773
Krasnodar	1700	8.464846153846153
Krasnodar	1750	10.28166017699114
Krasnodar	1800	9.785925000000004
Krasnodar	1850	10.018966666666675
Krasnodar	1900	10.234938333333329
Krasnodar	1950	10.73727666666667
Krasnodar	2000	11.798262195121954
Krasnoyarsk	1800	-4.751654390934845
Krasnoyarsk	1850	-4.601344999999993
Krasnoyarsk	1900	-4.264409999999999
Krasnoyarsk	1950	-3.7678483333333346
Krasnoyarsk	2000	-2.8644695121951216
Kurgan	1750	2.1042093023255815
Kurgan	1800	0.7635472527472523
Kurgan	1850	0.9761349999999995
Kurgan	1900	1.336986666666666
Kurgan	1950	1.968751666666667
Kurgan	2000	2.95789024390244
Kursk	1700	3.569153846153846
Kursk	1750	5.489101867572154
Kursk	1800	5.087205000000006
Kursk	1850	5.24092
Kursk	1900	5.475656666666664
Kursk	1950	5.946486666666672
Kursk	2000	7.3189085365853686
Leningrad	1700	1.20076923076923
Leningrad	1750	3.1264057724957572
Leningrad	1800	2.749271666666665
Leningrad	1850	2.87163
Leningrad	1900	3.3732916666666655
Leningrad	1950	3.59545
Leningrad	2000	4.749079268292683
Liaoning	1800	6.914923295454542
Liaoning	1850	6.9876833333333375
Liaoning	1900	7.268095000000004
Liaoning	1950	7.863204999999998
Liaoning	2000	8.55545731707317
Lipetsk	1700	2.8609230769230765
Lipetsk	1750	4.849035653650251
Lipetsk	1800	4.416070000000001
Lipetsk	1850	4.598943333333328
Lipetsk	1900	4.825034999999998
Lipetsk	1950	5.347098333333328
Lipetsk	2000	6.734298780487803
Louisiana	1750	19.216319672131142
Louisiana	1800	18.92133571428572
Louisiana	1850	18.809206666666658
Louisiana	1900	19.176656666666684
Louisiana	1950	19.299433333333337
Louisiana	2000	19.960775757575753
Madhya Pradesh	1750	25.260204545454545
Madhya Pradesh	1800	24.793073170731702
Madhya Pradesh	1850	25.030886725663724
Madhya Pradesh	1900	25.303435000000015
Madhya Pradesh	1950	25.623543333333338
Madhya Pradesh	2000	26.1082012195122
Maga Buryatdan	1800	-11.632822580645161
Maga Buryatdan	1850	-11.69161799660441
Maga Buryatdan	1900	-11.359154999999996
Maga Buryatdan	1950	-10.959246666666665
Maga Buryatdan	2000	-9.45834756097561
Maharashtra	1750	25.857931818181825
Maharashtra	1800	25.46964352720447
Maharashtra	1850	25.725772486772474
Maharashtra	1900	25.969301666666652
Maharashtra	1950	26.29300166666668
Maharashtra	2000	26.73153658536584
Maine	1700	2.572384615384615
Maine	1750	3.8956044362292
Maine	1800	3.871871666666665
Maine	1850	3.978856666666667
Maine	1900	4.568161666666664
Maine	1950	5.0083933333333315
Maine	2000	5.87961212121212
Manipur	1800	20.667119718309863
Manipur	1850	20.9222947189097
Manipur	1900	21.189021666666644
Manipur	1950	21.521461666666674
Manipur	2000	21.79938414634146
Manitoba	1750	-3.1672666666666665
Manitoba	1800	-3.6873294930875598
Manitoba	1850	-3.522390000000001
Manitoba	1900	-2.789733333333336
Manitoba	1950	-2.3752383333333333
Manitoba	2000	-1.188509090909091
Mariy El	1700	0.5037692307692299
Mariy El	1750	2.6601130136986297
Mariy El	1800	2.1224466666666664
Mariy El	1850	2.2803899999999997
Mariy El	1900	2.5809266666666653
Mariy El	1950	3.122938333333331
Mariy El	2000	4.4072256097560985
Maryland	1700	10.431384615384617
Maryland	1750	11.7262606284658
Maryland	1800	11.878610000000002
Maryland	1850	11.895336666666669
Maryland	1900	12.291805000000004
Maryland	1950	12.578273333333335
Maryland	2000	13.285169696969701
Massachusetts	1700	5.90269230769231
Massachusetts	1750	7.175347504621071
Massachusetts	1800	7.18000166666667
Massachusetts	1850	7.212438333333333
Massachusetts	1900	7.8690983333333255
Massachusetts	1950	8.27808166666667
Massachusetts	2000	9.095218181818183
Mato Grosso	1800	24.827451388888893
Mato Grosso	1850	25.147153061224476
Mato Grosso	1900	25.53615666666667
Mato Grosso	1950	25.858686666666664
Mato Grosso	2000	26.31595121951219
Mato Grosso Do Sul	1800	22.87398611111111
Mato Grosso Do Sul	1850	23.206794217687055
Mato Grosso Do Sul	1900	23.58188
Mato Grosso Do Sul	1950	23.875205000000026
Mato Grosso Do Sul	2000	24.433310975609746
Meghalaya	1750	23.599318181818184
Meghalaya	1800	23.027309160305308
Meghalaya	1850	23.20453938356166
Meghalaya	1900	23.466629999999995
Meghalaya	1950	23.809763333333308
Meghalaya	2000	24.073701219512202
Michigan	1700	4.709538461538463
Michigan	1750	6.239333925399637
Michigan	1800	6.267563333333327
Michigan	1850	6.136481666666664
Michigan	1900	6.733329999999997
Michigan	1950	7.035968333333334
Michigan	2000	7.956539393939395
Minas Gerais	1800	21.16965972222222
Minas Gerais	1850	21.517709183673457
Minas Gerais	1900	21.798910000000024
Minas Gerais	1950	22.2172033333333
Minas Gerais	2000	22.81539024390244
Minnesota	1700	2.4753076923076924
Minnesota	1750	4.146060390763765
Minnesota	1800	4.125901666666664
Minnesota	1850	3.8792416666666667
Minnesota	1900	4.775453333333332
Minnesota	1950	5.044240000000008
Minnesota	2000	5.986612121212119
Mississippi	1750	17.17439534883721
Mississippi	1800	17.278253333333343
Mississippi	1850	17.321516666666653
Mississippi	1900	17.700844999999994
Mississippi	1950	17.80080666666666
Mississippi	2000	18.46952727272727
Missouri	1700	10.515153846153847
Missouri	1750	11.919229205175611
Missouri	1800	11.998924999999993
Missouri	1850	11.978708333333335
Missouri	1900	12.577128333333333
Missouri	1950	12.710016666666666
Missouri	2000	13.47381212121213
Mizoram	1750	23.432204545454546
Mizoram	1800	22.861431519699824
Mizoram	1850	23.07624957555178
Mizoram	1900	23.363056666666672
Mizoram	1950	23.712321666666664
Mizoram	2000	23.991670731707316
Montana	1750	4.851057142857143
Montana	1800	4.278783410138249
Montana	1850	4.662366666666666
Montana	1900	5.117893333333333
Montana	1950	5.392028333333337
Montana	2000	6.160151515151515
Mordovia	1700	1.6537692307692307
Mordovia	1750	3.6834142614601024
Mordovia	1800	3.230039999999999
Mordovia	1850	3.4281116666666684
Mordovia	1900	3.6455366666666684
Mordovia	1950	4.250343333333337
Mordovia	2000	5.559689024390244
Moscow City	1700	2.0040000000000004
Moscow City	1750	3.9414719864176573
Moscow City	1800	3.548473333333338
Moscow City	1850	3.6747083333333324
Moscow City	1900	3.9858400000000005
Moscow City	1950	4.419536666666667
Moscow City	2000	5.721768292682924
Moskva	1700	1.9594615384615381
Moskva	1750	3.912137521222412
Moskva	1800	3.512041666666668
Moskva	1850	3.6477999999999997
Moskva	1900	3.9573649999999976
Moskva	1950	4.398315000000003
Moskva	2000	5.695189024390243
Murmansk	1700	-3.3177692307692306
Murmansk	1750	-1.321621392190153
Murmansk	1800	-1.6450516666666681
Murmansk	1850	-1.664163333333335
Murmansk	1900	-1.0166666666666666
Murmansk	1950	-0.8649099999999998
Murmansk	2000	0.3050365853658536
Nagaland	1800	20.870415441176462
Nagaland	1850	21.129783645655873
Nagaland	1900	21.403653333333327
Nagaland	1950	21.723791666666685
Nagaland	2000	22.0307256097561
Nebraska	1750	8.84062857142857
Nebraska	1800	8.346329493087561
Nebraska	1850	8.556060000000008
Nebraska	1900	9.246906666666668
Nebraska	1950	9.416143333333322
Nebraska	2000	10.275569696969695
Nei Mongol	1800	2.6970539772727298
Nei Mongol	1850	2.787135000000002
Nei Mongol	1900	3.085483333333336
Nei Mongol	1950	3.6442083333333297
Nei Mongol	2000	4.517634146341461
Nenets	1700	-7.085923076923076
Nenets	1750	-4.751361061946899
Nenets	1800	-5.189421666666671
Nenets	1850	-5.208048333333336
Nenets	1900	-4.508013333333331
Nenets	1950	-4.384950000000001
Nenets	2000	-3.0973902439024363
Nevada	1800	9.199755000000003
Nevada	1850	9.738478333333335
Nevada	1900	9.696413333333346
Nevada	1950	9.979331666666665
Nevada	2000	10.665381818181817
New Brunswick	1700	1.8765384615384624
New Brunswick	1750	3.2474103512014807
